,order_id,customer_id,order_date,is_canceled,number_of_paid_orders_before
580,580,12347,2016-01-17 07:48:16,0,42
581,581,51494,2016-01-17 07:56:03,0,2
582,582,46603,2016-01-17 08:34:51,0,12
583,583,49366,2016-01-17 10:22:28,0,4
584,584,9488,2016-01-17 10:32:20,0,1
585,585,37664,2016-01-17 13:34:09,0,8
586,586,47929,2016-01-17 14:40:02,0,17
587,587,30552,2016-01-17 15:26:18,0,4
588,588,30552,2016-01-17 15:45:25,0,5
589,589,30552,2016-01-17 16:01:22,0,6
590,590,30072,2016-01-17 16:02:35,0,9
591,591,30552,2016-01-17 16:16:30,0,7
592,592,59103,2016-01-17 16:41:01,0,0
593,593,45033,2016-01-17 16:54:26,0,5
594,594,47929,2016-01-17 17:23:34,0,18
595,595,52253,2016-01-17 18:42:47,0,1
596,596,52922,2016-01-17 19:16:02,0,5
597,597,52922,2016-01-17 19:45:01,0,6
598,598,57527,2016-01-17 19:50:47,0,1
599,599,17394,2016-01-17 19:55:10,0,39
600,600,47236,2016-01-17 20:03:12,0,2
601,601,52922,2016-01-17 20:10:37,0,7
602,602,59115,2016-01-17 20:44:00,0,0
603,603,23712,2016-01-17 21:16:20,0,37
604,604,49315,2016-01-17 21:30:25,0,11
605,605,59115,2016-01-17 21:36:00,0,1
606,606,55863,2016-01-17 21:44:22,0,6
607,607,59115,2016-01-17 21:46:38,1,2
608,608,38473,2016-01-17 23:17:40,0,59
609,609,19374,2016-01-17 23:27:15,0,9
610,610,16709,2016-01-17 23:31:30,0,10
611,611,19374,2016-01-17 23:32:18,0,10
612,612,52517,2016-01-17 23:38:44,0,8
613,613,19374,2016-01-17 23:39:17,0,11
614,614,39316,2016-01-17 23:55:27,0,19
615,615,45531,2016-01-18 00:45:27,1,17
616,616,37665,2016-01-18 01:15:08,0,18
617,617,31896,2016-01-18 02:01:15,0,17
618,618,27411,2016-01-18 02:17:06,0,66
619,619,53484,2016-01-18 02:21:30,0,13
620,620,53484,2016-01-18 02:27:56,0,14
621,621,9701,2016-01-18 02:52:22,0,14
622,622,38000,2016-01-18 02:55:00,0,3
623,623,31896,2016-01-18 03:11:32,0,18
624,624,52506,2016-01-18 03:12:52,0,12
625,625,38473,2016-01-18 03:19:08,0,60
626,626,39394,2016-01-18 04:05:34,0,12
627,627,39394,2016-01-18 04:13:02,0,13
628,628,24408,2016-01-18 04:13:19,0,18
629,629,39394,2016-01-18 04:19:44,0,14
630,630,44531,2016-01-18 04:27:37,0,38
631,631,22557,2016-01-18 04:40:04,0,23
632,632,37170,2016-01-18 05:01:33,0,109
633,633,11131,2016-01-18 05:55:35,0,10
634,634,46574,2016-01-18 06:00:36,0,21
635,635,37073,2016-01-18 06:07:54,0,87
636,636,11756,2016-01-18 06:08:10,0,38
637,637,46574,2016-01-18 06:13:55,0,22
638,638,46574,2016-01-18 07:04:19,0,23
639,639,41155,2016-01-18 07:16:56,0,2
640,640,11756,2016-01-18 07:19:50,0,39
641,641,11756,2016-01-18 08:07:28,0,40
642,642,48459,2016-01-18 11:47:42,0,24
643,643,24707,2016-01-18 12:17:57,0,10
644,644,12220,2016-01-18 13:52:53,0,200
645,645,12220,2016-01-18 13:55:35,0,201
646,646,12220,2016-01-18 14:30:05,0,202
647,647,39467,2016-01-18 14:44:51,0,15
648,648,30604,2016-01-18 15:26:55,0,2
649,649,41343,2016-01-18 16:09:45,0,57
650,650,41343,2016-01-18 16:18:04,0,58
651,651,27411,2016-01-18 16:19:42,0,67
652,652,16726,2016-01-18 16:23:01,0,13
653,653,27411,2016-01-18 16:29:23,0,68
654,654,38279,2016-01-18 16:32:56,0,24
655,655,16726,2016-01-18 16:44:15,0,14
656,656,51917,2016-01-18 17:06:35,0,14
657,657,51917,2016-01-18 17:36:19,0,15
658,658,51917,2016-01-18 17:54:41,0,16
659,659,22557,2016-01-18 18:14:48,0,24
660,660,38618,2016-01-18 18:25:13,0,7
661,661,26545,2016-01-18 18:26:37,0,32
662,662,32269,2016-01-18 18:42:03,0,2
663,663,22557,2016-01-18 18:42:54,0,25
664,664,26729,2016-01-18 18:59:04,1,77
665,665,46794,2016-01-18 19:13:44,0,4
666,666,18062,2016-01-18 19:33:31,0,31
667,667,58591,2016-01-18 19:36:32,0,2
668,668,18062,2016-01-18 19:37:54,0,32
669,669,18062,2016-01-18 19:41:37,0,33
670,670,37073,2016-01-18 19:46:26,0,88
671,671,54745,2016-01-18 20:00:51,0,16
672,672,37073,2016-01-18 20:02:20,1,89
673,673,13018,2016-01-18 21:46:02,0,14
674,674,15111,2016-01-18 23:13:57,0,27
675,675,22806,2016-01-18 23:20:39,0,26
676,676,11391,2016-01-19 00:20:11,0,1
677,677,46804,2016-01-19 00:20:43,0,5
678,678,47236,2016-01-19 00:27:27,0,3
679,679,59171,2016-01-19 00:28:08,0,0
680,680,15111,2016-01-19 00:43:52,0,28
681,681,25079,2016-01-19 00:56:33,0,7
682,682,8057,2016-01-19 00:57:54,1,2
683,683,32164,2016-01-19 01:25:34,0,23
684,684,15851,2016-01-19 01:32:37,0,13
685,685,46142,2016-01-19 01:45:06,0,19
686,686,21314,2016-01-19 02:47:58,0,20
687,687,21314,2016-01-19 02:56:45,0,21
688,688,50250,2016-01-19 03:19:11,0,18
689,689,49764,2016-01-19 03:22:17,0,4
690,690,29655,2016-01-19 03:57:55,0,2
691,691,43575,2016-01-19 04:20:33,0,12
692,692,31896,2016-01-19 04:23:04,0,19
693,693,16726,2016-01-19 04:30:44,0,15
694,694,34887,2016-01-19 04:37:27,0,29
695,695,12220,2016-01-19 05:41:05,0,203
696,696,12220,2016-01-19 05:44:08,0,204
697,697,58010,2016-01-19 05:53:57,0,1
698,698,14673,2016-01-19 06:15:28,0,15
699,699,56608,2016-01-19 06:59:16,0,12
700,700,56608,2016-01-19 07:25:47,0,13
701,701,44192,2016-01-19 07:44:09,0,5
702,702,56279,2016-01-19 07:58:55,0,2
703,703,56279,2016-01-19 08:16:01,0,3
704,704,56277,2016-01-19 08:29:19,0,3
705,705,45004,2016-01-19 11:08:08,0,59
706,706,45004,2016-01-19 11:14:22,0,60
707,707,41996,2016-01-19 11:47:28,0,4
708,708,22594,2016-01-19 15:12:29,0,2
709,709,49315,2016-01-19 15:45:00,0,12
710,710,54743,2016-01-19 16:44:14,0,1
711,711,51461,2016-01-19 17:01:36,0,23
712,712,9488,2016-01-19 17:02:12,0,2
713,713,51461,2016-01-19 17:13:04,0,24
714,714,11565,2016-01-19 17:24:58,1,6
715,715,51461,2016-01-19 17:26:04,0,25
716,716,53490,2016-01-19 17:32:52,0,12
717,717,11865,2016-01-19 17:54:56,0,4
718,718,36688,2016-01-19 17:58:18,0,21
719,719,9948,2016-01-19 18:18:32,0,185
720,720,58999,2016-01-19 18:44:46,0,1
721,721,37331,2016-01-19 19:19:21,0,25
722,722,39217,2016-01-19 20:45:05,0,9
723,723,51461,2016-01-19 21:00:21,0,26
724,724,16709,2016-01-19 21:15:15,0,11
725,725,58999,2016-01-19 21:24:16,0,2
726,726,37073,2016-01-19 21:29:47,0,90
727,727,16709,2016-01-19 21:36:51,0,12
728,728,37073,2016-01-19 21:51:00,0,91
729,729,12607,2016-01-19 21:56:31,0,8
730,730,58999,2016-01-19 22:10:56,0,3
731,731,33271,2016-01-19 22:32:40,0,8
732,732,35435,2016-01-19 22:53:06,0,6
733,733,52506,2016-01-19 23:02:09,0,13
734,734,52506,2016-01-19 23:15:19,0,14
735,735,55596,2016-01-19 23:15:38,0,2
736,736,36401,2016-01-19 23:20:31,1,8
737,737,12220,2016-01-19 23:54:00,0,205
738,738,47100,2016-01-19 23:57:05,0,6
739,739,47100,2016-01-20 00:12:01,0,7
740,740,53917,2016-01-20 00:45:44,0,5
741,741,26388,2016-01-20 01:02:28,0,6
742,742,41343,2016-01-20 01:20:38,0,59
743,743,58356,2016-01-20 01:28:41,0,2
744,744,49095,2016-01-20 01:35:13,0,3
745,745,46574,2016-01-20 01:41:47,0,24
746,746,37073,2016-01-20 01:43:32,0,92
747,747,29180,2016-01-20 01:59:43,0,5
748,748,59233,2016-01-20 02:00:25,0,0
749,749,34887,2016-01-20 02:33:50,0,30
750,750,25079,2016-01-20 02:38:17,0,8
751,751,48459,2016-01-20 02:42:54,0,25
752,752,55863,2016-01-20 03:07:35,0,7
753,753,55863,2016-01-20 03:31:14,0,8
754,754,44848,2016-01-20 03:32:46,0,23
755,755,52406,2016-01-20 04:05:54,0,4
756,756,23791,2016-01-20 04:07:01,0,8
757,757,52406,2016-01-20 04:16:26,0,5
758,758,10773,2016-01-20 04:25:13,0,10
759,759,35808,2016-01-20 04:38:34,0,9
760,760,31896,2016-01-20 05:12:09,0,20
761,761,56229,2016-01-20 06:01:30,0,2
762,762,58794,2016-01-20 06:16:40,0,0
763,763,55737,2016-01-20 12:50:36,1,1
764,764,48833,2016-01-20 13:19:36,0,18
765,765,57551,2016-01-20 14:27:33,0,0
766,766,52506,2016-01-20 15:04:42,0,15
767,767,52506,2016-01-20 15:13:27,0,16
768,768,52506,2016-01-20 15:17:26,0,17
769,769,45254,2016-01-20 15:19:11,0,7
770,770,59289,2016-01-20 15:20:47,0,0
771,771,52639,2016-01-20 15:38:35,0,28
772,772,37361,2016-01-20 16:09:27,0,49
773,773,59224,2016-01-20 16:15:43,0,0
774,774,37361,2016-01-20 16:17:24,0,50
775,775,52506,2016-01-20 16:23:32,0,18
776,776,37361,2016-01-20 16:23:54,0,51
777,777,59289,2016-01-20 16:31:10,0,1
778,778,37361,2016-01-20 16:31:46,0,52
779,779,37361,2016-01-20 16:42:33,0,53
780,780,37361,2016-01-20 16:46:46,0,54
781,781,37361,2016-01-20 16:49:08,0,55
782,782,37361,2016-01-20 16:54:23,0,56
783,783,44586,2016-01-20 17:19:28,0,23
784,784,49890,2016-01-20 17:23:41,0,13
785,785,49890,2016-01-20 17:38:11,0,14
786,786,49890,2016-01-20 17:39:35,0,15
787,787,49890,2016-01-20 17:48:04,0,16
788,788,59225,2016-01-20 18:25:20,0,0
789,789,58806,2016-01-20 19:04:33,0,2
790,790,41996,2016-01-20 19:19:45,0,5
791,791,35774,2016-01-20 19:24:31,0,3
792,792,49886,2016-01-20 19:51:02,0,7
793,793,50249,2016-01-20 19:57:30,0,4
794,794,46157,2016-01-20 20:12:10,0,4
795,795,46157,2016-01-20 20:39:50,0,5
796,796,12220,2016-01-20 21:20:52,0,206
797,797,52517,2016-01-20 22:03:50,0,9
798,798,13452,2016-01-20 22:19:49,0,1
799,799,39914,2016-01-20 22:56:40,0,1
800,800,58923,2016-01-20 23:05:35,0,1
801,801,13452,2016-01-20 23:40:00,0,2
802,802,58923,2016-01-20 23:42:52,0,2
803,803,13452,2016-01-20 23:56:59,0,3
804,804,40981,2016-01-21 00:28:56,0,5
805,805,40744,2016-01-21 00:33:08,0,13
806,806,23078,2016-01-21 00:36:31,0,4
807,807,58120,2016-01-21 00:48:53,0,2
808,808,33271,2016-01-21 01:16:14,0,9
809,809,15851,2016-01-21 01:24:28,0,14
810,810,55286,2016-01-21 01:25:32,0,27
811,811,55286,2016-01-21 01:29:59,0,28
812,812,33271,2016-01-21 01:33:49,0,10
813,813,56161,2016-01-21 01:46:09,0,4
814,814,59315,2016-01-21 02:02:00,0,0
815,815,59316,2016-01-21 02:13:48,0,0
816,816,59115,2016-01-21 02:45:10,0,3
817,817,59115,2016-01-21 02:51:42,0,4
818,818,28717,2016-01-21 02:59:29,0,20
819,819,40744,2016-01-21 03:16:40,0,14
820,820,48206,2016-01-21 03:16:56,0,6
821,821,20061,2016-01-21 03:52:18,0,6
822,822,49366,2016-01-21 03:56:38,0,5
823,823,59318,2016-01-21 04:34:15,0,0
824,824,37170,2016-01-21 04:36:00,0,110
825,825,15570,2016-01-21 05:08:36,0,19
826,826,31896,2016-01-21 05:36:51,0,21
827,827,15570,2016-01-21 06:00:48,0,20
828,828,42654,2016-01-21 06:05:41,0,5
829,829,51233,2016-01-21 06:06:46,0,13
830,830,51233,2016-01-21 06:29:08,0,14
831,831,58356,2016-01-21 07:01:53,0,3
832,832,23536,2016-01-21 07:12:36,0,1
833,833,59322,2016-01-21 07:26:29,0,0
834,834,49328,2016-01-21 07:29:12,0,17
835,835,49328,2016-01-21 07:36:42,0,18
836,836,46603,2016-01-21 07:43:28,0,13
837,837,49328,2016-01-21 07:45:17,0,19
838,838,37664,2016-01-21 08:13:51,0,9
839,839,44794,2016-01-21 08:38:27,0,30
840,840,59334,2016-01-21 10:23:11,0,0
841,841,45004,2016-01-21 13:24:48,0,61
842,842,22814,2016-01-21 13:36:48,0,10
843,843,59340,2016-01-21 13:39:48,1,0
844,844,22814,2016-01-21 13:40:37,0,11
845,845,35435,2016-01-21 13:47:09,0,7
846,846,35435,2016-01-21 13:54:36,0,8
847,847,35435,2016-01-21 14:14:32,0,9
848,848,35435,2016-01-21 14:34:38,0,10
849,849,59312,2016-01-21 14:56:28,0,0
850,850,35435,2016-01-21 14:57:48,0,11
851,851,35435,2016-01-21 15:05:23,0,12
852,852,35435,2016-01-21 15:05:29,0,13
853,853,35435,2016-01-21 15:05:33,0,14
854,854,58356,2016-01-21 15:46:17,0,4
855,855,59228,2016-01-21 15:49:46,0,0
856,856,57070,2016-01-21 16:13:11,0,2
857,857,59345,2016-01-21 16:21:01,0,0
858,858,31912,2016-01-21 17:03:26,0,72
859,859,52363,2016-01-21 17:45:16,0,10
860,860,23318,2016-01-21 17:46:49,0,24
861,861,31774,2016-01-21 17:52:52,0,2
862,862,29180,2016-01-21 19:16:57,0,6
863,863,20907,2016-01-21 19:30:12,0,13
864,864,28203,2016-01-21 19:32:32,0,11
865,865,49658,2016-01-21 19:39:15,0,2
866,866,26228,2016-01-21 20:53:32,1,7
867,867,12220,2016-01-21 20:56:32,0,207
868,868,22557,2016-01-21 21:07:59,0,26
869,869,52853,2016-01-21 21:11:21,0,1
870,870,59351,2016-01-21 21:12:31,0,0
871,871,38279,2016-01-21 21:28:43,0,25
872,872,59353,2016-01-21 21:29:27,0,0
873,873,51233,2016-01-21 21:54:00,0,15
874,874,59353,2016-01-21 21:57:15,0,1
875,875,53383,2016-01-21 22:36:07,0,0
876,876,45541,2016-01-21 23:29:51,0,4
877,877,59046,2016-01-21 23:35:37,0,1
878,878,30968,2016-01-21 23:44:57,0,9
879,879,25423,2016-01-22 00:35:28,0,1
880,880,23195,2016-01-22 01:04:51,0,4
881,881,36401,2016-01-22 01:11:06,0,9
882,882,14022,2016-01-22 01:20:44,0,2
883,883,48539,2016-01-22 01:51:17,0,3
884,884,55432,2016-01-22 02:08:04,0,2
885,885,51233,2016-01-22 02:08:34,0,16
886,886,54745,2016-01-22 02:14:42,0,17
887,887,44531,2016-01-22 02:23:18,0,39
888,888,40319,2016-01-22 02:35:06,0,2
889,889,59361,2016-01-22 02:48:19,0,0
890,890,28192,2016-01-22 03:01:17,0,15
891,891,14554,2016-01-22 04:11:51,0,25
892,892,44848,2016-01-22 04:17:32,0,24
893,893,35665,2016-01-22 04:33:00,0,1
894,894,38473,2016-01-22 04:48:24,0,61
895,895,9164,2016-01-22 04:52:41,0,6
896,896,40744,2016-01-22 05:28:40,0,15
897,897,40744,2016-01-22 05:35:30,0,16
898,898,26634,2016-01-22 05:38:05,0,6
899,899,19595,2016-01-22 05:40:24,0,26
900,900,19595,2016-01-22 05:53:00,0,27
901,901,26715,2016-01-22 05:58:22,0,4
902,902,19595,2016-01-22 06:09:39,0,28
903,903,49764,2016-01-22 08:11:25,0,5
904,904,35930,2016-01-22 13:22:01,0,6
905,905,27049,2016-01-22 14:04:11,0,2
906,906,46142,2016-01-22 14:07:42,0,20
907,907,56608,2016-01-22 14:27:39,0,14
908,908,59400,2016-01-22 14:48:10,0,0
909,909,59404,2016-01-22 14:53:50,0,0
910,910,54038,2016-01-22 15:04:16,0,9
911,911,55107,2016-01-22 15:33:21,0,3
912,912,41996,2016-01-22 15:58:25,0,6
913,913,40494,2016-01-22 16:02:12,0,3
914,914,59413,2016-01-22 16:04:06,0,0
915,915,55107,2016-01-22 16:18:10,0,4
916,916,48645,2016-01-22 17:20:57,0,32
917,917,58999,2016-01-22 17:28:51,0,4
918,918,59423,2016-01-22 18:07:21,0,0
919,919,21134,2016-01-22 18:08:37,0,1
920,920,15551,2016-01-22 18:18:32,0,37
921,921,44010,2016-01-22 18:28:22,0,17
922,922,48459,2016-01-22 18:35:21,0,26
923,923,30244,2016-01-22 18:37:42,0,5
924,924,59423,2016-01-22 18:42:11,0,1
925,925,34474,2016-01-22 18:43:17,0,16
926,926,33271,2016-01-22 19:02:27,0,11
927,927,33271,2016-01-22 19:08:09,0,12
928,928,46603,2016-01-22 19:58:03,0,14
929,929,9736,2016-01-22 19:59:51,0,40
930,930,51917,2016-01-22 20:44:11,0,17
931,931,51917,2016-01-22 20:50:35,0,18
932,932,58999,2016-01-22 21:01:07,0,5
933,933,20484,2016-01-22 21:44:09,0,75
934,934,58792,2016-01-22 21:48:37,0,1
935,935,20484,2016-01-22 21:53:15,0,76
936,936,20484,2016-01-22 21:58:18,0,77
937,937,59349,2016-01-22 22:00:07,0,0
938,938,20484,2016-01-22 22:01:18,0,78
939,939,41847,2016-01-22 22:02:57,1,5
940,940,20484,2016-01-22 22:03:37,0,79
941,941,59349,2016-01-22 22:03:53,0,1
942,942,59349,2016-01-22 22:07:50,0,2
943,943,20484,2016-01-22 22:09:34,0,80
944,944,51747,2016-01-22 22:09:52,0,1
945,945,20484,2016-01-22 22:16:57,0,81
946,946,43710,2016-01-22 22:25:04,0,3
947,947,59349,2016-01-22 22:39:31,0,3
948,948,59439,2016-01-22 22:49:00,0,0
949,949,55069,2016-01-22 22:54:54,0,2
950,950,45531,2016-01-22 23:09:08,0,18
951,951,55069,2016-01-22 23:09:13,0,3
952,952,9948,2016-01-23 01:45:02,0,186
953,953,9948,2016-01-23 02:09:27,0,187
954,954,23318,2016-01-23 02:31:20,0,25
955,955,59440,2016-01-23 02:40:04,0,0
956,956,11816,2016-01-23 02:59:52,0,16
957,957,22010,2016-01-23 04:38:06,0,5
958,958,52371,2016-01-23 04:44:02,0,7
959,959,38502,2016-01-23 04:54:13,0,17
960,960,59444,2016-01-23 05:22:21,0,0
961,961,52912,2016-01-23 05:25:20,0,1
962,962,51478,2016-01-23 06:05:35,0,8
963,963,56911,2016-01-23 06:09:12,0,2
964,964,30090,2016-01-23 06:28:21,0,2
965,965,59115,2016-01-23 07:03:36,0,5
966,966,55401,2016-01-23 07:25:29,0,5
967,967,18220,2016-01-23 10:31:16,0,40
968,968,48459,2016-01-23 10:40:58,0,27
969,969,18220,2016-01-23 11:12:22,0,41
970,970,48459,2016-01-23 11:46:36,0,28
971,971,59046,2016-01-23 11:55:39,0,2
972,972,45004,2016-01-23 12:21:09,0,62
973,973,41366,2016-01-23 13:43:01,0,14
974,974,19666,2016-01-23 13:55:05,0,5
975,975,45004,2016-01-23 15:02:32,0,63
976,976,40744,2016-01-23 15:29:27,0,17
977,977,40494,2016-01-23 16:04:19,0,4
978,978,28192,2016-01-23 16:37:56,0,16
979,979,48106,2016-01-23 16:57:23,0,3
980,980,56407,2016-01-23 17:24:28,0,1
981,981,44088,2016-01-23 17:27:10,0,14
982,982,44088,2016-01-23 17:44:50,0,15
983,983,59115,2016-01-23 17:47:07,0,6
984,984,46493,2016-01-23 17:52:43,0,0
985,985,36035,2016-01-23 17:55:23,0,12
986,986,23318,2016-01-23 19:09:40,0,26
987,987,35192,2016-01-23 19:23:36,0,6
988,988,10517,2016-01-23 20:31:52,0,35
989,989,34098,2016-01-23 20:39:44,0,13
990,990,10517,2016-01-23 20:47:57,0,36
991,991,39536,2016-01-23 20:52:35,0,14
992,992,54981,2016-01-23 20:56:10,0,1
993,993,55286,2016-01-23 21:31:27,0,29
994,994,59481,2016-01-23 21:43:46,0,0
995,995,51124,2016-01-23 21:57:02,0,3
996,996,17394,2016-01-23 22:01:59,0,40
997,997,59481,2016-01-23 22:18:40,0,1
998,998,45153,2016-01-23 22:23:12,1,2
999,999,58010,2016-01-23 22:53:21,0,2
1000,1000,23318,2016-01-23 23:06:31,0,27
1001,1001,11816,2016-01-23 23:35:51,0,17
1002,1002,16709,2016-01-24 01:40:16,0,13
1003,1003,59444,2016-01-24 02:22:01,1,1
1004,1004,22806,2016-01-24 03:16:29,0,27
1005,1005,20132,2016-01-24 03:30:22,0,13
1006,1006,20132,2016-01-24 03:42:01,0,14
1007,1007,27411,2016-01-24 04:04:14,0,69
1008,1008,27411,2016-01-24 04:14:39,0,70
1009,1009,52406,2016-01-24 05:12:08,0,6
1010,1010,51917,2016-01-24 05:25:31,0,19
1011,1011,49924,2016-01-24 05:28:29,0,10
1012,1012,45304,2016-01-24 06:54:25,0,2
1013,1013,39394,2016-01-24 07:53:49,0,15
1014,1014,12007,2016-01-24 08:03:30,0,38
1015,1015,12007,2016-01-24 08:19:15,0,39
1016,1016,53321,2016-01-24 09:04:45,0,7
1017,1017,15548,2016-01-24 09:22:57,0,8
1018,1018,52294,2016-01-24 10:44:11,0,7
1019,1019,39394,2016-01-24 11:30:48,0,16
1020,1020,39394,2016-01-24 11:35:14,0,17
1021,1021,39394,2016-01-24 11:40:14,0,18
1022,1022,22814,2016-01-24 11:41:14,0,12
1023,1023,9514,2016-01-24 12:49:00,0,22
1024,1024,9514,2016-01-24 13:10:51,0,23
1025,1025,21054,2016-01-24 15:08:01,0,4
1026,1026,35435,2016-01-24 15:21:22,0,15
1027,1027,51380,2016-01-24 17:10:18,0,13
1028,1028,46171,2016-01-24 18:04:10,0,16
1029,1029,20813,2016-01-24 18:15:30,0,20
1030,1030,55717,2016-01-24 18:39:27,0,3
1031,1031,12220,2016-01-24 18:40:40,0,208
1032,1032,12220,2016-01-24 18:43:04,0,209
1033,1033,12220,2016-01-24 18:47:02,1,210
1034,1034,49886,2016-01-24 18:48:44,0,8
1035,1035,24512,2016-01-24 18:53:53,0,1
1036,1036,21126,2016-01-24 18:59:52,0,13
1037,1037,49886,2016-01-24 19:06:06,0,9
1038,1038,46171,2016-01-24 19:17:38,0,17
1039,1039,55863,2016-01-24 19:57:35,0,9
1040,1040,58010,2016-01-24 20:04:01,0,3
1041,1041,59543,2016-01-24 20:38:43,0,0
1042,1042,17394,2016-01-24 20:39:28,0,41
1043,1043,44682,2016-01-24 21:23:48,0,7
1044,1044,22557,2016-01-24 21:24:16,0,27
1045,1045,44682,2016-01-24 21:25:10,0,8
1046,1046,40319,2016-01-24 22:13:37,0,3
1047,1047,47288,2016-01-24 22:35:26,0,9
1048,1048,48380,2016-01-24 22:46:16,0,4
1049,1049,22557,2016-01-24 22:53:22,0,28
1050,1050,59556,2016-01-24 23:03:49,0,0
1051,1051,47929,2016-01-24 23:19:39,0,19
1052,1052,47929,2016-01-24 23:36:45,1,20
1053,1053,46574,2016-01-24 23:55:09,0,25
1054,1054,47254,2016-01-24 23:59:39,0,1
1055,1055,21559,2016-01-25 00:54:47,0,22
1056,1056,38473,2016-01-25 01:05:56,0,62
1057,1057,59493,2016-01-25 01:35:26,0,0
1058,1058,15570,2016-01-25 02:10:22,0,21
1059,1059,37665,2016-01-25 02:23:39,0,19
1060,1060,59180,2016-01-25 02:28:47,0,0
1061,1061,15570,2016-01-25 02:59:59,0,22
1062,1062,9948,2016-01-25 03:26:24,0,188
1063,1063,53016,2016-01-25 03:31:01,0,6
1064,1064,10773,2016-01-25 03:32:20,0,11
1065,1065,58795,2016-01-25 03:34:12,0,1
1066,1066,23195,2016-01-25 03:34:15,0,5
1067,1067,59561,2016-01-25 03:39:51,0,0
1068,1068,49315,2016-01-25 03:48:12,0,13
1069,1069,58500,2016-01-25 05:39:59,1,5
1070,1070,38442,2016-01-25 06:55:33,0,8
1071,1071,53917,2016-01-25 07:01:55,0,6
1072,1072,59565,2016-01-25 07:04:37,0,0
1073,1073,59571,2016-01-25 08:19:46,0,0
1074,1074,51492,2016-01-25 11:39:01,0,5
1075,1075,43362,2016-01-25 11:57:16,0,3
1076,1076,9948,2016-01-25 14:40:59,0,189
1077,1077,44848,2016-01-25 14:47:33,0,25
1078,1078,9948,2016-01-25 15:18:49,0,190
1079,1079,14855,2016-01-25 16:06:56,0,25
1080,1080,34474,2016-01-25 16:15:06,0,17
1081,1081,33977,2016-01-25 16:21:45,0,2
1082,1082,19374,2016-01-25 16:28:09,0,12
1083,1083,49890,2016-01-25 16:35:17,0,17
1084,1084,19374,2016-01-25 16:39:35,0,13
1085,1085,19374,2016-01-25 16:46:28,0,14
1086,1086,20484,2016-01-25 17:15:21,1,82
1087,1087,37073,2016-01-25 17:20:02,0,93
1088,1088,20484,2016-01-25 17:31:22,0,83
1089,1089,22974,2016-01-25 17:37:48,1,5
1090,1090,58999,2016-01-25 17:46:40,0,6
1091,1091,31818,2016-01-25 18:34:19,0,11
1092,1092,23712,2016-01-25 18:43:38,0,38
1093,1093,17158,2016-01-25 18:46:18,0,6
1094,1094,17857,2016-01-25 19:09:38,0,13
1095,1095,41343,2016-01-25 19:11:01,0,60
1096,1096,41343,2016-01-25 19:34:53,0,61
1097,1097,46574,2016-01-25 19:57:37,0,26
1098,1098,54743,2016-01-25 20:18:03,0,2
1099,1099,50124,2016-01-25 20:22:30,0,9
1100,1100,56911,2016-01-25 20:26:28,0,3
1101,1101,50124,2016-01-25 20:28:51,0,10
1102,1102,29591,2016-01-25 20:45:09,0,21
1103,1103,59221,2016-01-25 20:56:55,0,0
1104,1104,29591,2016-01-25 21:20:37,0,22
1105,1105,57568,2016-01-25 21:39:54,0,5
1106,1106,22557,2016-01-25 21:50:32,0,29
1107,1107,38618,2016-01-25 21:53:47,0,8
1108,1108,56950,2016-01-25 21:56:18,0,4
1109,1109,45226,2016-01-25 22:05:56,0,3
1110,1110,13018,2016-01-25 22:13:02,0,15
1111,1111,22557,2016-01-25 22:18:00,0,30
1112,1112,59617,2016-01-25 22:25:23,0,0
1113,1113,59619,2016-01-25 22:45:49,0,0
1114,1114,57568,2016-01-25 23:15:31,0,6
1115,1115,46603,2016-01-25 23:23:47,0,15
1116,1116,46603,2016-01-25 23:39:09,0,16
1117,1117,58364,2016-01-26 00:17:14,0,5
1118,1118,33853,2016-01-26 00:35:51,0,33
1119,1119,35169,2016-01-26 00:39:34,0,2
1120,1120,46574,2016-01-26 00:52:28,0,27
1121,1121,53016,2016-01-26 01:02:21,0,7
1122,1122,58356,2016-01-26 01:06:18,0,5
1123,1123,49315,2016-01-26 01:12:30,0,14
1124,1124,48888,2016-01-26 01:19:22,0,1
1125,1125,23008,2016-01-26 01:38:21,0,4
1126,1126,40744,2016-01-26 01:43:15,0,18
1127,1127,16897,2016-01-26 01:51:42,0,8
1128,1128,10598,2016-01-26 02:21:30,0,8
1129,1129,52406,2016-01-26 02:25:49,1,7
1130,1130,22974,2016-01-26 02:33:24,0,6
1131,1131,42679,2016-01-26 02:40:30,0,2
1132,1132,51492,2016-01-26 03:33:55,0,6
1133,1133,56584,2016-01-26 04:14:07,0,19
1134,1134,41345,2016-01-26 04:25:01,0,5
1135,1135,27411,2016-01-26 04:32:21,0,71
1136,1136,59643,2016-01-26 04:39:56,0,0
1137,1137,59115,2016-01-26 04:50:21,0,7
1138,1138,59115,2016-01-26 04:57:16,0,8
1139,1139,59115,2016-01-26 05:03:37,0,9
1140,1140,35663,2016-01-26 05:48:10,0,12
1141,1141,22806,2016-01-26 05:53:40,0,28
1142,1142,45435,2016-01-26 06:02:06,0,7
1143,1143,53917,2016-01-26 06:30:22,0,7
1144,1144,52297,2016-01-26 07:48:00,1,1
1145,1145,51278,2016-01-26 08:04:35,1,8
1146,1146,46142,2016-01-26 12:15:06,0,21
1147,1147,22814,2016-01-26 12:57:08,0,13
1148,1148,34098,2016-01-26 14:04:52,0,14
